,experiment,layer_id,numModules,Perplexity,jaccard
1036,33,12,1,1,1
1037,33,13,1,1,1
1038,33,14,2,1.796701742,0.665289256
1039,33,15,1,1,1
1040,33,16,1,1,1
1041,33,17,1,1,1
1042,33,18,1,1,1
1043,33,19,2,1.521175467,0.799725652
1044,33,20,1,1,1
1045,33,21,2,1.649384888,0.74
1046,33,22,1,1,1
1047,33,23,1,1,1
1048,33,24,1,1,1
1049,33,25,1,1,1
1050,33,26,1,1,1
1051,33,27,1,1,1
1052,33,28,1,1,1
1053,33,29,1,1,1
1054,33,30,1,1,1
1055,33,31,1,1,1
1056,33,32,1,1,1
1057,34,1,1,1,1
1058,34,2,2,1.28262695,0.902376033
1059,34,3,1,1,1
1060,34,4,1,1,1
1061,34,5,1,1,1
1062,34,6,1,1,1
1063,34,7,1,1,1
1064,34,8,1,1,1
1065,34,9,1,1,1
1066,34,10,1,1,1
1067,34,11,1,1,1
1068,34,12,1,1,1
1069,34,13,1,1,1
1070,34,14,2,1.796701742,0.665289256
1071,34,15,1,1,1
1072,34,16,2,1.506993066,0.806122449
1073,34,17,1,1,1
1074,34,18,2,1.818968512,0.653061224
1075,34,19,1,1,1
1076,34,20,1,1,1
1077,34,21,1,1,1
1078,34,22,1,1,1
1079,34,23,1,1,1
1080,34,24,1,1,1
1081,34,25,1,1,1
1082,34,26,1,1,1
1083,34,27,1,1,1
1084,34,28,1,1,1
1085,34,29,1,1,1
1086,34,30,1,1,1
1087,34,31,1,1,1
1088,34,32,1,1,1
1089,35,1,1,1,1
1090,35,2,3,1.538072083,0.839359504
1091,35,3,1,1,1
1092,35,4,1,1,1
1093,35,5,1,1,1
1094,35,6,1,1,1
1095,35,7,1,1,1
1096,35,8,1,1,1
1097,35,9,1,1,1
1098,35,10,1,1,1
1099,35,11,1,1,1
1100,35,12,1,1,1
1101,35,13,1,1,1
1102,35,14,2,1.796701742,0.665289256
1103,35,15,1,1,1
1104,35,16,1,1,1
1105,35,17,1,1,1
1106,35,18,1,1,1
1107,35,19,1,1,1
1108,35,20,1,1,1
1109,35,21,2,1.526090273,0.7975
1110,35,22,1,1,1
1111,35,23,1,1,1
1112,35,24,1,1,1
1113,35,25,1,1,1
1114,35,26,1,1,1
1115,35,27,1,1,1
1116,35,28,1,1,1
1117,35,29,2,1.302195976,0.894375857
1118,35,30,1,1,1
1119,35,31,1,1,1
1120,35,32,1,1,1
1121,36,1,1,1,1
1122,36,2,3,1.538072083,0.839359504
1123,36,3,1,1,1
1124,36,4,1,1,1
1125,36,5,1,1,1
1126,36,6,1,1,1
1127,36,7,1,1,1
1128,36,8,2,1.497981095,0.810167658
1129,36,9,4,3.995006958,0.253877551
1130,36,10,1,1,1
1131,36,11,1,1,1
1132,36,12,1,1,1
1133,36,13,1,1,1
1134,36,14,2,1.796701742,0.665289256
1135,36,15,1,1,1
1136,36,16,1,1,1
1137,36,17,1,1,1
1138,36,18,1,1,1
1139,36,19,2,1.521175467,0.799725652
1140,36,20,1,1,1
1141,36,21,1,1,1
1142,36,22,1,1,1
1143,36,23,1,1,1
1144,36,24,1,1,1
1145,36,25,1,1,1
1146,36,26,1,1,1
1147,36,27,1,1,1
1148,36,28,1,1,1
1149,36,29,1,1,1
1150,36,30,1,1,1
1151,36,31,1,1,1
1152,36,32,1,1,1
1153,37,1,1,1,1
1154,37,2,2,1.28262695,0.902376033
1155,37,3,1,1,1
1156,37,4,1,1,1
1157,37,5,1,1,1
1158,37,6,1,1,1
1159,37,7,1,1,1
1160,37,8,1,1,1
1161,37,9,1,1,1
1162,37,10,1,1,1
1163,37,11,1,1,1
1164,37,12,1,1,1
1165,37,13,1,1,1
1166,37,14,1,1,1
1167,37,15,1,1,1
1168,37,16,2,1.506993066,0.806122449
1169,37,17,1,1,1
1170,37,18,1,1,1
1171,37,19,1,1,1
1172,37,20,1,1,1
1173,37,21,2,1.526090273,0.7975
1174,37,22,1,1,1
1175,37,23,1,1,1
1176,37,24,1,1,1
1177,37,25,1,1,1
1178,37,26,1,1,1
1179,37,27,1,1,1
1180,37,28,1,1,1
1181,37,29,2,1.998628415,0.509602195
1182,37,30,1,1,1
1183,37,31,1,1,1
1184,37,32,1,1,1
1185,38,1,1,1,1
1186,38,2,2,1.28262695,0.902376033
1187,38,3,1,1,1
1188,38,4,1,1,1
1189,38,5,1,1,1
1190,38,6,1,1,1
1191,38,7,1,1,1
1192,38,8,2,1.432534349,0.839102217
1193,38,9,4,3.968084027,0.269795918
1194,38,10,1,1,1
1195,38,11,1,1,1
1196,38,12,1,1,1
1197,38,13,1,1,1
1198,38,14,2,1.796701742,0.665289256
1199,38,15,1,1,1
1200,38,16,2,1.369563672,0.866213152
1201,38,17,1,1,1
1202,38,18,1,1,1
1203,38,19,1,1,1
1204,38,20,1,1,1
1205,38,21,2,1.649384888,0.74
1206,38,22,2,1.189110093,0.939236111
1207,38,23,1,1,1
1208,38,24,1,1,1
1209,38,25,1,1,1
1210,38,26,1,1,1
1211,38,27,1,1,1
1212,38,28,1,1,1
1213,38,29,1,1,1
1214,38,30,3,2.672196325,0.464852608
1215,38,31,2,1.991741215,0.524793388
1216,38,32,1,1,1
1217,39,1,2,1.219590618,0.9275
1218,39,2,2,1.28262695,0.902376033
1219,39,3,1,1,1
1220,39,4,1,1,1
1221,39,5,1,1,1
1222,39,6,1,1,1
1223,39,7,1,1,1
1224,39,8,2,1.432534349,0.839102217
1225,39,9,2,1.711798227,0.709387755
1226,39,10,1,1,1
1227,39,11,1,1,1
1228,39,12,1,1,1
1229,39,13,1,1,1
1230,39,14,2,1.796701742,0.665289256
1231,39,15,1,1,1
1232,39,16,2,1.506993066,0.806122449
1233,39,17,1,1,1
1234,39,18,1,1,1
1235,39,19,1,1,1
1236,39,20,1,1,1
1237,39,21,1,1,1
1238,39,22,1,1,1
1239,39,23,1,1,1
1240,39,24,1,1,1
1241,39,25,1,1,1
1242,39,26,1,1,1
1243,39,27,1,1,1
1244,39,28,1,1,1
1245,39,29,1,1,1
1246,39,30,1,1,1
1247,39,31,1,1,1
1248,39,32,1,1,1
1249,40,1,1,1,1
1250,40,2,2,1.28262695,0.902376033
1251,40,3,1,1,1
1252,40,4,1,1,1
1253,40,5,1,1,1
1254,40,6,1,1,1
1255,40,7,1,1,1
1256,40,8,1,1,1
1257,40,9,1,1,1
1258,40,10,1,1,1
1259,40,11,1,1,1
1260,40,12,1,1,1
1261,40,13,1,1,1
1262,40,14,1,1,1
1263,40,15,1,1,1
1264,40,16,1,1,1
1265,40,17,1,1,1
1266,40,18,1,1,1
1267,40,19,1,1,1
1268,40,20,1,1,1
1269,40,21,1,1,1
1270,40,22,1,1,1
1271,40,23,1,1,1
1272,40,24,1,1,1
1273,40,25,1,1,1
1274,40,26,1,1,1
1275,40,27,1,1,1
1276,40,28,1,1,1
1277,40,29,1,1,1
1278,40,30,1,1,1
1279,40,31,1,1,1
1280,40,32,1,1,1
1281,41,1,2,1.219590618,0.9275
1282,41,2,2,1.28262695,0.902376033
1283,41,3,1,1,1
1284,41,4,1,1,1
1285,41,5,1,1,1
1286,41,6,1,1,1
1287,41,7,1,1,1
1288,41,8,2,1.432534349,0.839102217
1289,41,9,3,2.797062133,0.448571429
1290,41,10,1,1,1
1291,41,11,1,1,1
1292,41,12,1,1,1
1293,41,13,1,1,1
1294,41,14,2,1.796701742,0.665289256
1295,41,15,1,1,1
1296,41,16,1,1,1
1297,41,17,3,2.217347452,0.632653061
1298,41,18,1,1,1
1299,41,19,2,1.521175467,0.799725652
1300,41,20,1,1,1
1301,41,21,2,1.649384888,0.74
1302,41,22,1,1,1
1303,41,23,1,1,1
1304,41,24,1,1,1
1305,41,25,1,1,1
1306,41,26,1,1,1
1307,41,27,1,1,1
1308,41,28,1,1,1
1309,41,29,1,1,1
1310,41,30,1,1,1
1311,41,31,1,1,1
1312,41,32,1,1,1
1313,42,1,1,1,1
1314,42,2,2,1.28262695,0.902376033
1315,42,3,1,1,1
1316,42,4,1,1,1
1317,42,5,1,1,1
1318,42,6,1,1,1
1319,42,7,1,1,1
1320,42,8,1,1,1
1321,42,9,1,1,1
1322,42,10,1,1,1
1323,42,11,1,1,1
1324,42,12,1,1,1
1325,42,13,1,1,1
1326,42,14,2,1.796701742,0.665289256
1327,42,15,1,1,1
1328,42,16,1,1,1
1329,42,17,1,1,1
1330,42,18,1,1,1
1331,42,19,2,1.521175467,0.799725652
1332,42,20,1,1,1
1333,42,21,2,1.526090273,0.7975
1334,42,22,1,1,1
1335,42,23,1,1,1
1336,42,24,1,1,1
1337,42,25,1,1,1
1338,42,26,1,1,1
1339,42,27,1,1,1
1340,42,28,1,1,1
1341,42,29,2,1.998628415,0.509602195
1342,42,30,1,1,1
1343,42,31,1,1,1
1344,42,32,1,1,1
1345,43,1,1,1,1
1346,43,2,2,1.28262695,0.902376033
1347,43,3,1,1,1
1348,43,4,1,1,1
1349,43,5,1,1,1
1350,43,6,1,1,1
1351,43,7,1,1,1
1352,43,8,2,1.432534349,0.839102217
1353,43,9,4,3.982318364,0.268979592
1354,43,10,1,1,1
1355,43,11,1,1,1
1356,43,12,1,1,1
1357,43,13,1,1,1
1358,43,14,2,1.796701742,0.665289256
1359,43,15,1,1,1
1360,43,16,1,1,1
1361,43,17,1,1,1
1362,43,18,1,1,1
1363,43,19,2,1.302195976,0.894375857
1364,43,20,1,1,1
1365,43,21,1,1,1
1366,43,22,1,1,1
1367,43,23,1,1,1
1368,43,24,1,1,1
1369,43,25,1,1,1
1370,43,26,1,1,1
1371,43,27,1,1,1
1372,43,28,1,1,1
1373,43,29,1,1,1
1374,43,30,2,1.997732855,0.512471655
1375,43,31,1,1,1
1376,43,32,1,1,1
1377,44,1,1,1,1
1378,44,2,2,1.28262695,0.902376033
1379,44,3,1,1,1
1380,44,4,1,1,1
1381,44,5,1,1,1
1382,44,6,1,1,1
1383,44,7,1,1,1
1384,44,8,2,1.432534349,0.839102217
1385,44,9,3,2.773441882,0.434285714
1386,44,10,1,1,1
1387,44,11,1,1,1
1388,44,12,1,1,1
1389,44,13,1,1,1
1390,44,14,1,1,1
1391,44,15,1,1,1
1392,44,16,2,1.506993066,0.806122449
1393,44,17,1,1,1
1394,44,18,1,1,1
1395,44,19,2,1.521175467,0.799725652
1396,44,20,1,1,1
1397,44,21,2,1.526090273,0.7975
1398,44,22,1,1,1
1399,44,23,1,1,1
1400,44,24,1,1,1
1401,44,25,1,1,1
1402,44,26,1,1,1
1403,44,27,1,1,1
1404,44,28,1,1,1
1405,44,29,1,1,1
1406,44,30,1,1,1
1407,44,31,1,1,1
1408,44,32,1,1,1
1409,45,1,1,1,1
1410,45,2,2,1.28262695,0.902376033
1411,45,3,1,1,1
1412,45,4,2,1.428094332,0.841037356
1413,45,5,1,1,1
1414,45,6,1,1,1
1415,45,7,1,1,1
1416,45,8,1,1,1
1417,45,9,2,1.711798227,0.709387755
1418,45,10,1,1,1
1419,45,11,1,1,1
1420,45,12,1,1,1
1421,45,13,1,1,1
1422,45,14,1,1,1
1423,45,15,1,1,1
1424,45,16,5,4.026435258,0.360544218
1425,45,17,1,1,1
1426,45,18,2,1.818968512,0.653061224
1427,45,19,2,1.521175467,0.799725652
1428,45,20,1,1,1
1429,45,21,2,1.526090273,0.7975
1430,45,22,1,1,1
1431,45,23,1,1,1
1432,45,24,1,1,1
1433,45,25,1,1,1
1434,45,26,1,1,1
1435,45,27,1,1,1
1436,45,28,1,1,1
1437,45,29,1,1,1
1438,45,30,1,1,1
1439,45,31,1,1,1
1440,45,32,1,1,1
1441,46,1,1,1,1
1442,46,2,2,1.28262695,0.902376033
1443,46,3,1,1,1
1444,46,4,1,1,1
1445,46,5,1,1,1
1446,46,6,1,1,1
1447,46,7,1,1,1
1448,46,8,1,1,1
1449,46,9,4,3.180706606,0.43877551
1450,46,10,1,1,1
1451,46,11,1,1,1
1452,46,12,1,1,1
1453,46,13,1,1,1
1454,46,14,2,1.796701742,0.665289256
1455,46,15,1,1,1
1456,46,16,3,2.935819181,0.363945578
1457,46,17,1,1,1
1458,46,18,1,1,1
1459,46,19,1,1,1
1460,46,20,1,1,1
1461,46,21,2,1.754765351,0.6875
1462,46,22,1,1,1
1463,46,23,1,1,1
1464,46,24,1,1,1
1465,46,25,1,1,1
1466,46,26,1,1,1
1467,46,27,1,1,1
1468,46,28,1,1,1
1469,46,29,1,1,1
1470,46,30,1,1,1
1471,46,31,1,1,1
1472,46,32,1,1,1
1473,47,1,1,1,1
1474,47,2,2,1.28262695,0.902376033
1475,47,3,1,1,1
1476,47,4,1,1,1
1477,47,5,1,1,1
1478,47,6,1,1,1
1479,47,7,1,1,1
1480,47,8,2,1.432534349,0.839102217
1481,47,9,4,3.180706606,0.43877551
1482,47,10,1,1,1
1483,47,11,1,1,1
1484,47,12,1,1,1
1485,47,13,1,1,1
1486,47,14,1,1,1
1487,47,15,1,1,1
1488,47,16,1,1,1
1489,47,17,2,1.627284557,0.750566893
1490,47,18,1,1,1
1491,47,19,2,1.521175467,0.799725652
1492,47,20,1,1,1
1493,47,21,1,1,1
1494,47,22,1,1,1
1495,47,23,1,1,1
1496,47,24,1,1,1
1497,47,25,1,1,1
1498,47,26,1,1,1
1499,47,27,1,1,1
1500,47,28,1,1,1
1501,47,29,2,1.998628415,0.509602195
1502,47,30,1,1,1
1503,47,31,1,1,1
1504,47,32,1,1,1
1505,48,1,1,1,1
1506,48,2,2,1.28262695,0.902376033
1507,48,3,1,1,1
1508,48,4,1,1,1
1509,48,5,1,1,1
1510,48,6,1,1,1
1511,48,7,1,1,1
1512,48,8,2,1.432534349,0.839102217
1513,48,9,4,3.995006958,0.253877551
1514,48,10,1,1,1
1515,48,11,1,1,1
1516,48,12,1,1,1
1517,48,13,1,1,1
1518,48,14,2,1.796701742,0.665289256
1519,48,15,1,1,1
1520,48,16,2,1.506993066,0.806122449
1521,48,17,1,1,1
1522,48,18,1,1,1
1523,48,19,2,1.521175467,0.799725652
1524,48,20,1,1,1
1525,48,21,1,1,1
1526,48,22,1,1,1
1527,48,23,1,1,1
1528,48,24,1,1,1
1529,48,25,1,1,1
1530,48,26,1,1,1
1531,48,27,1,1,1
1532,48,28,1,1,1
1533,48,29,1,1,1
1534,48,30,1,1,1
1535,48,31,1,1,1
1536,48,32,1,1,1
1537,49,1,1,1,1
1538,49,2,2,1.28262695,0.902376033
1539,49,3,1,1,1
1540,49,4,1,1,1
1541,49,5,1,1,1
1542,49,6,1,1,1
1543,49,7,1,1,1
1544,49,8,1,1,1
1545,49,9,1,1,1
1546,49,10,1,1,1
1547,49,11,1,1,1
1548,49,12,1,1,1
1549,49,13,1,1,1
1550,49,14,1,1,1
1551,49,15,1,1,1
1552,49,16,4,3.823027282,0.327664399
1553,49,17,2,1.818968512,0.653061224
1554,49,18,1,1,1
1555,49,19,3,1.685684715,0.794238683
1556,49,20,1,1,1
1557,49,21,2,1.526090273,0.7975
1558,49,22,1,1,1
1559,49,23,1,1,1
1560,49,24,1,1,1
1561,49,25,1,1,1
1562,49,26,1,1,1
1563,49,27,1,1,1
1564,49,28,1,1,1
1565,49,29,2,1.998628415,0.509602195
1566,49,30,1,1,1
1567,49,31,1,1,1
1568,49,32,1,1,1
1569,50,1,1,1,1
1570,50,2,2,1.28262695,0.902376033
1571,50,3,1,1,1
1572,50,4,1,1,1
1573,50,5,1,1,1
1574,50,6,1,1,1
1575,50,7,1,1,1
1576,50,8,1,1,1
1577,50,9,1,1,1
1578,50,10,1,1,1
1579,50,11,1,1,1
1580,50,12,1,1,1
1581,50,13,1,1,1
1582,50,14,2,1.796701742,0.665289256
1583,50,15,1,1,1
1584,50,16,1,1,1
1585,50,17,1,1,1
1586,50,18,1,1,1
1587,50,19,2,1.521175467,0.799725652
1588,50,20,1,1,1
1589,50,21,2,1.526090273,0.7975
1590,50,22,1,1,1
1591,50,23,1,1,1
1592,50,24,1,1,1
1593,50,25,1,1,1
1594,50,26,1,1,1
1595,50,27,1,1,1
1596,50,28,1,1,1
1597,50,29,1,1,1
1598,50,30,1,1,1
1599,50,31,1,1,1
1600,50,32,1,1,1
1601,51,1,1,1,1
1602,51,2,2,1.28262695,0.902376033
1603,51,3,1,1,1
1604,51,4,1,1,1
1605,51,5,1,1,1
1606,51,6,1,1,1
1607,51,7,1,1,1
1608,51,8,1,1,1
1609,51,9,4,3.180706606,0.43877551
1610,51,10,1,1,1
1611,51,11,1,1,1
1612,51,12,1,1,1
1613,51,13,1,1,1
1614,51,14,2,1.796701742,0.665289256
1615,51,15,1,1,1
1616,51,16,1,1,1
1617,51,17,1,1,1
1618,51,18,1,1,1
1619,51,19,1,1,1
1620,51,20,3,2.506692069,0.47731569
1621,51,21,2,1.526090273,0.7975
1622,51,22,1,1,1
1623,51,23,1,1,1
1624,51,24,1,1,1
1625,51,25,1,1,1
1626,51,26,1,1,1
1627,51,27,1,1,1
1628,51,28,1,1,1
1629,51,29,1,1,1
1630,51,30,1,1,1
1631,51,31,1,1,1
1632,51,32,1,1,1
1633,52,1,1,1,1
1634,52,2,2,1.28262695,0.902376033
1635,52,3,1,1,1
1636,52,4,1,1,1
1637,52,5,1,1,1
1638,52,6,1,1,1
1639,52,7,1,1,1
1640,52,8,1,1,1
1641,52,9,1,1,1
1642,52,10,1,1,1
1643,52,11,1,1,1
1644,52,12,1,1,1
1645,52,13,1,1,1
1646,52,14,1,1,1
1647,52,15,1,1,1
1648,52,16,1,1,1
1649,52,17,1,1,1
1650,52,18,1,1,1
1651,52,19,1,1,1
1652,52,20,1,1,1
1653,52,21,1,1,1
1654,52,22,1,1,1
1655,52,23,1,1,1
1656,52,24,1,1,1
1657,52,25,1,1,1
1658,52,26,1,1,1
1659,52,27,1,1,1
1660,52,28,1,1,1
1661,52,29,1,1,1
1662,52,30,1,1,1
1663,52,31,1,1,1
1664,52,32,1,1,1
1665,53,1,1,1,1
1666,53,2,2,1.28262695,0.902376033
1667,53,3,1,1,1
1668,53,4,1,1,1
1669,53,5,1,1,1
1670,53,6,1,1,1
1671,53,7,1,1,1
1672,53,8,2,1.497981095,0.810167658
1673,53,9,4,3.982318364,0.268979592
1674,53,10,1,1,1
1675,53,11,1,1,1
1676,53,12,1,1,1
1677,53,13,1,1,1
1678,53,14,2,1.796701742,0.665289256
1679,53,15,1,1,1
1680,53,16,2,1.506993066,0.806122449
1681,53,17,1,1,1
1682,53,18,1,1,1
1683,53,19,1,1,1
1684,53,20,1,1,1
1685,53,21,2,1.526090273,0.7975
1686,53,22,1,1,1
1687,53,23,1,1,1
1688,53,24,1,1,1
1689,53,25,1,1,1
1690,53,26,2,1.192408397,0.937980987
1691,53,27,1,1,1
1692,53,28,1,1,1
1693,53,29,1,1,1
1694,53,30,3,2.484136333,0.509070295
1695,53,31,2,2,0.5
1696,53,32,1,1,1
1697,54,1,2,1.219590618,0.9275
1698,54,2,2,1.28262695,0.902376033
1699,54,3,1,1,1
1700,54,4,1,1,1
1701,54,5,1,1,1
1702,54,6,1,1,1
1703,54,7,1,1,1
1704,54,8,1,1,1
1705,54,9,3,2.797062133,0.448571429
1706,54,10,1,1,1
1707,54,11,1,1,1
1708,54,12,1,1,1
1709,54,13,1,1,1
1710,54,14,2,1.796701742,0.665289256
1711,54,15,1,1,1
1712,54,16,2,1.506993066,0.806122449
1713,54,17,1,1,1
1714,54,18,1,1,1
1715,54,19,1,1,1
1716,54,20,1,1,1
1717,54,21,2,1.649384888,0.74
1718,54,22,1,1,1
1719,54,23,1,1,1
1720,54,24,1,1,1
1721,54,25,1,1,1
1722,54,26,1,1,1
1723,54,27,1,1,1
1724,54,28,1,1,1
1725,54,29,2,1.987666975,0.530864198
1726,54,30,1,1,1
1727,54,31,1,1,1
1728,54,32,1,1,1
1729,55,1,2,1.219590618,0.9275
1730,55,2,2,1.28262695,0.902376033
1731,55,3,1,1,1
1732,55,4,1,1,1
1733,55,5,1,1,1
1734,55,6,1,1,1
1735,55,7,1,1,1
1736,55,8,1,1,1
1737,55,9,2,1.711798227,0.709387755
1738,55,10,1,1,1
1739,55,11,1,1,1
1740,55,12,1,1,1
1741,55,13,1,1,1
1742,55,14,2,1.796701742,0.665289256
1743,55,15,1,1,1
1744,55,16,1,1,1
1745,55,17,2,1.627284557,0.750566893
1746,55,18,1,1,1
1747,55,19,2,1.521175467,0.799725652
1748,55,20,1,1,1
1749,55,21,2,1.526090273,0.7975
1750,55,22,1,1,1
1751,55,23,1,1,1
1752,55,24,1,1,1
1753,55,25,1,1,1
1754,55,26,1,1,1
1755,55,27,1,1,1
1756,55,28,1,1,1
1757,55,29,2,1.998628415,0.509602195
1758,55,30,1,1,1
1759,55,31,1,1,1
1760,55,32,1,1,1
1761,56,1,1,1,1
1762,56,2,2,1.28262695,0.902376033
1763,56,3,1,1,1
1764,56,4,1,1,1
1765,56,5,1,1,1
1766,56,6,1,1,1
1767,56,7,1,1,1
1768,56,8,2,1.497981095,0.810167658
1769,56,9,2,1.999183729,0.507346939
1770,56,10,1,1,1
1771,56,11,1,1,1
1772,56,12,1,1,1
1773,56,13,1,1,1
1774,56,14,1,1,1
1775,56,15,1,1,1
1776,56,16,1,1,1
1777,56,17,1,1,1
1778,56,18,1,1,1
1779,56,19,1,1,1
1780,56,20,1,1,1
1781,56,21,2,1.649384888,0.74
1782,56,22,2,1.189110093,0.939236111
1783,56,23,1,1,1
1784,56,24,1,1,1
1785,56,25,1,1,1
1786,56,26,1,1,1
1787,56,27,1,1,1
1788,56,28,1,1,1
1789,56,29,1,1,1
1790,56,30,1,1,1
1791,56,31,1,1,1
1792,56,32,1,1,1
1793,57,1,1,1,1
1794,57,2,2,1.28262695,0.902376033
1795,57,3,1,1,1
1796,57,4,2,1.379148062,0.862133835
1797,57,5,1,1,1
1798,57,6,1,1,1
1799,57,7,1,1,1
1800,57,8,2,1.432534349,0.839102217
1801,57,9,4,3.995006958,0.253877551
1802,57,10,1,1,1
1803,57,11,1,1,1
1804,57,12,1,1,1
1805,57,13,1,1,1
1806,57,14,2,1.926070224,0.58677686
1807,57,15,1,1,1
1808,57,16,1,1,1
1809,57,17,1,1,1
1810,57,18,1,1,1
1811,57,19,1,1,1
1812,57,20,1,1,1
1813,57,21,1,1,1
1814,57,22,1,1,1
1815,57,23,1,1,1
1816,57,24,1,1,1
1817,57,25,1,1,1
1818,57,26,1,1,1
1819,57,27,1,1,1
1820,57,28,1,1,1
1821,57,29,1,1,1
1822,57,30,1,1,1
1823,57,31,1,1,1
1824,57,32,1,1,1
1825,58,1,1,1,1
1826,58,2,2,1.28262695,0.902376033
1827,58,3,1,1,1
1828,58,4,1,1,1
1829,58,5,1,1,1
1830,58,6,1,1,1
1831,58,7,1,1,1
1832,58,8,2,1.432534349,0.839102217
1833,58,9,1,1,1
1834,58,10,1,1,1
1835,58,11,1,1,1
1836,58,12,1,1,1
1837,58,13,1,1,1
1838,58,14,2,1.796701742,0.665289256
1839,58,15,1,1,1
1840,58,16,1,1,1
1841,58,17,1,1,1
1842,58,18,1,1,1
1843,58,19,1,1,1
1844,58,20,1,1,1
1845,58,21,1,1,1
1846,58,22,1,1,1
1847,58,23,1,1,1
1848,58,24,1,1,1
1849,58,25,1,1,1
1850,58,26,1,1,1
1851,58,27,1,1,1
1852,58,28,1,1,1
1853,58,29,2,1.998628415,0.509602195
1854,58,30,1,1,1
1855,58,31,1,1,1
1856,58,32,1,1,1
1857,59,1,1,1,1
1858,59,2,2,1.28262695,0.902376033
1859,59,3,1,1,1
1860,59,4,1,1,1
1861,59,5,1,1,1
1862,59,6,1,1,1
1863,59,7,1,1,1
1864,59,8,2,1.432534349,0.839102217
1865,59,9,5,4.5429613,0.244081633
1866,59,10,1,1,1
1867,59,11,1,1,1
1868,59,12,1,1,1
1869,59,13,1,1,1
1870,59,14,1,1,1
1871,59,15,1,1,1
1872,59,16,1,1,1
1873,59,17,1,1,1
1874,59,18,1,1,1
1875,59,19,1,1,1
1876,59,20,1,1,1
1877,59,21,2,1.526090273,0.7975
1878,59,22,1,1,1
1879,59,23,1,1,1
1880,59,24,1,1,1
1881,59,25,1,1,1
1882,59,26,1,1,1
1883,59,27,1,1,1
1884,59,28,1,1,1
1885,59,29,1,1,1
1886,59,30,1,1,1
1887,59,31,1,1,1
1888,59,32,1,1,1
1889,60,1,2,1.219590618,0.9275
1890,60,2,2,1.28262695,0.902376033
1891,60,3,1,1,1
1892,60,4,1,1,1
1893,60,5,1,1,1
1894,60,6,1,1,1
1895,60,7,1,1,1
1896,60,8,1,1,1
1897,60,9,2,1.581136953,0.772244898
1898,60,10,1,1,1
1899,60,11,1,1,1
1900,60,12,1,1,1
1901,60,13,1,1,1
1902,60,14,2,1.796701742,0.665289256
1903,60,15,1,1,1
1904,60,16,1,1,1
1905,60,17,1,1,1
1906,60,18,1,1,1
1907,60,19,1,1,1
1908,60,20,1,1,1
1909,60,21,2,1.649384888,0.74
1910,60,22,1,1,1
1911,60,23,1,1,1
1912,60,24,1,1,1
1913,60,25,1,1,1
1914,60,26,1,1,1
1915,60,27,1,1,1
1916,60,28,1,1,1
1917,60,29,1,1,1
1918,60,30,1,1,1
1919,60,31,1,1,1
1920,60,32,1,1,1
1921,61,1,1,1,1
1922,61,2,1,1,1
1923,61,3,1,1,1
1924,61,4,1,1,1
1925,61,5,1,1,1
1926,61,6,1,1,1
1927,61,7,1,1,1
1928,61,8,1,1,1
1929,61,9,1,1,1
1930,61,10,1,1,1
1931,61,11,1,1,1
1932,61,12,1,1,1
1933,61,13,1,1,1
1934,61,14,2,1.796701742,0.665289256
1935,61,15,1,1,1
1936,61,16,1,1,1
1937,61,17,2,1.627284557,0.750566893
1938,61,18,1,1,1
1939,61,19,2,1.521175467,0.799725652
1940,61,20,1,1,1
1941,61,21,2,1.526090273,0.7975
1942,61,22,1,1,1
1943,61,23,1,1,1
1944,61,24,1,1,1
1945,61,25,1,1,1
1946,61,26,1,1,1
1947,61,27,1,1,1
1948,61,28,1,1,1
1949,61,29,2,1.998628415,0.509602195
1950,61,30,1,1,1
1951,61,31,1,1,1
1952,61,32,1,1,1
1953,62,1,2,1.219590618,0.9275
1954,62,2,2,1.28262695,0.902376033
1955,62,3,1,1,1
1956,62,4,1,1,1
1957,62,5,1,1,1
1958,62,6,1,1,1
1959,62,7,1,1,1
1960,62,8,1,1,1
1961,62,9,1,1,1
1962,62,10,1,1,1
1963,62,11,1,1,1
1964,62,12,1,1,1
1965,62,13,1,1,1
1966,62,14,2,1.796701742,0.665289256
1967,62,15,1,1,1
1968,62,16,2,1.506993066,0.806122449
1969,62,17,1,1,1
1970,62,18,1,1,1
1971,62,19,1,1,1
1972,62,20,1,1,1
1973,62,21,2,1.526090273,0.7975
1974,62,22,1,1,1
1975,62,23,1,1,1
1976,62,24,1,1,1
1977,62,25,1,1,1
1978,62,26,1,1,1
1979,62,27,1,1,1
1980,62,28,1,1,1
1981,62,29,1,1,1
1982,62,30,1,1,1
1983,62,31,1,1,1
1984,62,32,1,1,1
1985,63,1,1,1,1
1986,63,2,2,1.28262695,0.902376033
1987,63,3,1,1,1
1988,63,4,1,1,1
1989,63,5,1,1,1
1990,63,6,1,1,1
1991,63,7,1,1,1
1992,63,8,2,1.497981095,0.810167658
1993,63,9,2,1.649384888,0.74
1994,63,10,1,1,1
1995,63,11,1,1,1
1996,63,12,1,1,1
1997,63,13,1,1,1
1998,63,14,1,1,1
1999,63,15,1,1,1
2000,63,16,1,1,1
2001,63,17,1,1,1
2002,63,18,1,1,1
2003,63,19,1,1,1
2004,63,20,1,1,1
2005,63,21,2,1.526090273,0.7975
2006,63,22,1,1,1
2007,63,23,1,1,1
2008,63,24,1,1,1
2009,63,25,1,1,1
2010,63,26,1,1,1
2011,63,27,1,1,1
2012,63,28,1,1,1
2013,63,29,1,1,1
